-0.092837	-299418.25
-0.0945134	-301158.2
-0.0962406	-302025.95
-0.0978662	-303329.8
-0.0992886	-304197.55
-0.1007618	-305501.4
-0.1021842	-305937.5
-0.1035558	-306805.25
-0.1049274	-307241.35
-0.106172	-307677.45
-0.1073404	-307677.45
-0.108458	-307677.45
-0.1094486	-307241.35
-0.1103884	-306805.25
-0.1113028	-305937.5
-0.1120648	-305069.75
-0.1128014	-303329.8
-0.1134872	-301158.2
-0.114046	-298986.6
-0.1145286	-296378.9
-0.1149604	-292899
-0.1152906	-288987.45
-0.1155954	-284644.25
-0.1157732	-279428.85
-0.115951	-273777.35
-0.1160272	-267694.2
-0.1160272	-260743.3
-0.115951	-252920.2
-0.1158494	-244661
-0.1156462	-235538.5
-0.1153922	-225975.45
-0.1150874	-215980.75
-0.1147318	-205118.3
-0.1143	-193819.75
-0.1138428	-182521.2
-0.1133602	-172090.4
-0.1128014	-159924.1
-0.1121156	-147317.25
-0.1114298	-135150.95
-0.1106932	-122548.55
-0.1099566	-109946.15
-0.1090676	-97343.75
-0.108204	-84741.35
-0.1072134	-72575.05
-0.1062228	-60404.3
-0.1050544	-47370.25
-0.1041146	-37371.1
-0.1029462	-26072.55
-0.1018286	-15210.1
-0.100584	-5215.4
-0.0992886	4779.3
-0.0979678	14342.35
-0.0966216	23033.2
-0.0951992	31724.05
-0.0937514	39547.15
-0.0922782	47370.25
-0.0907288	54321.15
-0.0891794	61276.5
-0.0875538	67791.3
-0.0858774	73442.8
-0.084201	79089.85
-0.0824738	84305.25
-0.0807466	89089
-0.0787654	94299.95
-0.0770128	98211.5
-0.0752094	102123.05
-0.0733044	106034.6
-0.0715518	109510.05
-0.0695706	112553.85
-0.0675894	116029.3
-0.0655574	119073.1
-0.0635	122112.45
-0.0614426	124720.15
-0.0593344	127327.85
-0.0572262	129935.55
-0.0550672	132543.25
-0.052959	135150.95
-0.0507238	137758.65
-0.0485648	139930.25
-0.0463296	142106.3
-0.0440944	144714
-0.0418592	146885.6
-0.039624	149057.2
-0.0373888	151228.8
-0.034798	153836.5
-0.0328168	156012.55
-0.0305054	158184.15
-0.0282194	160791.85
-0.0259334	162963.45
-0.023622	165135.05
-0.0212598	167742.75
-0.0189738	169918.8
-0.0166878	172526.5
-0.0143256	175129.75
-0.0120396	177305.8
-0.0097282	179913.5
-0.0074422	182085.1
-0.00508	184692.8
-0.003048	186864.4
-0.0006858	189472.1
0.0016002	192079.8
0.0039116	194687.5
0.0061976	197295.2
0.0084836	199466.8
0.010795	202074.5
0.013208	204682.2
0.0153162	207289.9
0.0175514	209897.6
0.0198374	212069.2
0.0220726	214676.9
0.0243078	217284.6
0.026543	219892.3
0.0287782	222500
0.0309372	224671.6
0.0333502	227279.3
0.0353568	229455.35
0.0375158	232058.6
0.0397002	234666.3
0.0418592	236842.35
0.0440182	239013.95
0.0461264	241621.65
0.0482346	243793.25
0.050419	245964.85
0.0525272	248140.9
0.0546354	250748.6
0.0567436	252920.2
0.0588518	255091.8
0.06096	257699.5
0.062992	259871.1
0.0648716	262047.15
0.0669798	263782.65
0.0690118	265958.7
0.0710692	268130.3
0.0731012	270301.9
0.0751586	272041.85
0.0771398	274213.45
0.079121	275953.4
0.0811022	278125
0.0830326	279864.95
0.084963	281600.45
0.0868172	283340.4
0.0886206	284644.25
0.0904748	286379.75
0.0922782	287683.6
0.0939546	288987.45
0.0955548	290291.3
0.0971804	291595.15
0.0987806	292467.35
0.1002792	293335.1
0.1016254	294202.85
0.1030732	294638.95
0.1043686	295506.7
0.1056132	295942.8
0.1067308	295942.8
0.1078484	295942.8
0.1088898	295506.7
0.1097534	295075.05
0.110617	294202.85
0.1114298	293335.1
0.1121156	291595.15
0.1127252	290291.3
0.1132332	288119.7
0.1137412	285512
0.114173	282472.65
0.1145286	278561.1
0.1147826	274213.45
0.1150366	269434.15
0.1151636	263782.65
0.1152144	257699.5
0.1152144	251180.25
0.1151636	243361.6
0.1150366	235538.5
0.1148334	226847.65
0.1146048	217720.7
0.1143	206853.8
0.113919	197295.2
0.1134872	186432.75
0.1129792	175565.85
0.1124204	163831.2
0.1118616	152101
0.1111758	139930.25
0.1105154	128200.05
0.1097534	116029.3
0.108966	103863
0.108077	91692.25
0.1071626	79525.95
0.1062228	67791.3
0.1052322	56492.75
0.1041908	45194.2
0.1030732	34331.75
0.1019556	23900.95
0.1007618	13470.15
0.0996442	4779.3
0.0983488	-4779.3
0.0970534	-13470.15
0.0956818	-22161
0.0942594	-29984.1
0.092837	-37371.1
0.0912876	-44762.55
0.089789	-51277.35
0.0881888	-57796.6
0.0866394	-63448.1
0.084963	-69095.15
0.0832866	-74310.55
0.081534	-79525.95
0.079756	-83873.6
0.0779526	-88216.8
0.0761492	-92128.35
0.074295	-96039.9
0.0723646	-99515.35
0.0704342	-102995.25
0.0685292	-106470.7
0.0664718	-109510.05
0.0644906	-112553.85
0.0624332	-115161.55
0.0602742	-118205.35
0.057912	-121244.7
0.0561086	-123416.3
0.0540004	-126024
0.0518414	-128200.05
0.0496824	-130807.75
0.047498	-133411
0.0452628	-135587.05
0.0432816	-137758.65
0.0409956	-140366.35
0.0388112	-142537.95
0.0365252	-144714
0.03429	-147317.25
0.032004	-149493.3
0.0296926	-151664.9
0.0274066	-154272.6
0.0251206	-156444.2
0.0228092	-159051.9
0.0204724	-161223.5
0.018161	-163831.2
0.0158242	-166438.9
0.0135128	-168614.95
0.0112268	-171222.65
0.0088646	-173830.35
0.0065786	-176433.6
0.0042672	-178609.65
0.0019304	-181217.35
-0.000381	-183825.05
-0.002667	-186432.75
-0.004953	-189036
-0.0072644	-191643.7
-0.0094996	-193819.75
-0.0117856	-196427.45
-0.0140716	-199035.15
-0.016383	-201642.85
-0.018669	-204246.1
-0.0209042	-206853.8
-0.0231394	-209029.85
-0.0253746	-211637.55
-0.0275844	-214245.25
-0.029591	-216416.85
-0.0318008	-218588.45
-0.0339852	-220760.05
-0.0361442	-223367.75
-0.0383794	-225543.8
-0.0405638	-228151.5
-0.0427228	-230323.1
-0.0449072	-232494.7
-0.0470662	-234666.3
-0.0492252	-237274
-0.0514096	-239450.05
-0.0535178	-241621.65
-0.0556768	-243793.25
-0.057785	-245964.85
-0.0598932	-248140.9
-0.0620776	-250312.5
-0.0641858	-252484.1
-0.066294	-254660.15
-0.0684022	-256395.65
-0.0704342	-259003.35
-0.0724916	-260743.3
-0.074549	-262914.9
-0.076581	-264654.85
-0.0786384	-266390.35
-0.0806196	-268566.4
-0.0826008	-270738
-0.0845312	-272041.85
-0.0864362	-273777.35
-0.0883158	-275517.3
-0.0903478	-277257.25
-0.0918972	-278561.1
-0.0935228	-279864.95
-0.0951992	-281168.8
-0.0967994	-282472.65
-0.098425	-283776.5
-0.0998982	-284644.25
-0.1013968	-285512
-0.1028192	-285948.1
-0.1041146	-286815.85
-0.105537	-287251.95
-0.1066038	-287683.6
-0.1077214	-287683.6
-0.1087628	-287683.6
-0.1097534	-287251.95
-0.110617	-286815.85
-0.111506	-285948.1
-0.1122426	-284644.25
-0.1129284	-283340.4
-0.113538	-281600.45
-0.114046	-278992.75
-0.1145286	-276385.05
-0.1149096	-272909.6
-0.1152144	-268998.05
-0.1154684	-264654.85
-0.1156462	-259871.1
-0.1157732	-254224.05
-0.1157732	-247704.8
-0.1157732	-240753.9
-0.1157224	-233362.45
-0.1155954	-225107.7
-0.1153414	-216848.5
-0.1150874	-207726
-0.1147826	-197731.3
-0.1144016	-188604.35
-0.1139698	-178173.55
-0.1134872	-167311.1
-0.1129284	-156444.2
-0.1123696	-145145.65
-0.1117346	-133411
-0.110998	-122112.45
-0.1102614	-110382.25
-0.1094486	-98647.6
-0.108585	-87349.05
-0.1076452	-75614.4
-0.1067308	-64315.85
-0.1057402	-53885.05
-0.1046734	-43022.6
-0.1035558	-32591.8
-0.1023874	-22597.1
-0.1011936	-13038.5
-0.0999744	-3911.55
-0.0986536	4779.3
-0.0973582	13038.5
-0.0959866	21293.25
-0.0945642	28680.25
-0.0931418	35635.6
-0.0915924	42586.5
-0.090043	49105.75
-0.0884936	54757.25
-0.0868172	60404.3
-0.08509	66055.8
-0.0834644	70399
-0.0817372	75182.75
-0.0799846	79525.95
-0.0783082	83001.4
-0.076454	86912.95
-0.0745998	90824.5
-0.0726694	94299.95
-0.0707644	97343.75
-0.068834	100387.55
-0.0667258	103426.9
-0.0647446	106470.7
-0.0626872	109078.4
-0.0606552	111686.1
-0.058547	114293.8
-0.0564388	116901.5
-0.0542544	119504.75
-0.0520954	122112.45
-0.049911	124288.5
-0.047498	126896.2
-0.0453898	129067.8
-0.0432816	131239.4
-0.0409956	133847.1
-0.0387604	136018.7
-0.0365252	138194.75
-0.0342392	140366.35
-0.0319278	142974.05
-0.0296418	145581.75
-0.0273558	147753.35
-0.0250444	149924.95
-0.0227584	152532.65
-0.0203962	154708.7
-0.0181102	157316.4
-0.0158242	159488
-0.013462	162095.7
-0.0113538	164267.3
-0.0090424	166875
-0.0067564	169482.7
-0.0044704	171654.3
-0.0021082	174262
0.000254	176869.7
0.00254	179041.3
0.004826	181649
0.0071374	184256.7
0.0094234	186864.4
0.0117094	189472.1
0.0140208	192079.8
0.016256	194251.4
0.018542	196859.1
0.0207772	199466.8
0.0230632	201642.85
0.0252984	204246.1
0.0275336	206422.15
0.0297688	209029.85
0.0319278	211201.45
0.034163	213809.15
0.0363982	215980.75
0.0385826	218588.45
0.0407416	220760.05
0.0429006	222936.1
0.045212	225543.8
0.047244	227715.4
0.0493522	229887
0.0514604	232494.7
0.0536448	234666.3
0.055753	236842.35
0.0578612	239013.95
0.0597916	241185.55
0.0618998	243361.6
0.0639318	245097.1
0.06604	247268.7
0.0681482	249444.75
0.0702056	251616.35
0.0722376	253787.95
0.074295	255527.9
0.076327	257699.5
0.0783082	259439.45
0.0803148	261174.95
0.0822198	262914.9
0.0841502	265086.5
0.0860806	266826.45
0.0879348	268130.3
0.0897382	269870.25
0.0915416	271174.1
0.0932688	272909.6
0.0949452	274213.45
0.0966216	275081.2
0.098171	276385.05
0.0996442	277257.25
0.1011428	278125
0.1025652	278561.1
0.1038606	279428.85
0.1051052	279864.95
0.106299	279864.95
0.1074166	280296.6
0.108458	279864.95
0.1094486	279864.95
0.1103122	279428.85
0.1110742	278561.1
0.1118108	277688.9
0.1124966	275953.4
0.1130554	274213.45
0.1136142	272041.85
0.114046	268998.05
0.1144016	265958.7
0.1147826	262478.8
0.1149604	258135.6
0.1151636	252920.2
0.1152906	247268.7
0.1153414	240753.9
0.1152906	234234.65
0.1152144	227279.3
0.1150366	219456.2
0.1148334	210765.35
0.1146048	201642.85
0.1142238	192079.8
0.1138428	182085.1
0.113411	171654.3
0.1129284	160791.85
0.1123696	149924.95
0.1117346	138626.4
0.1110742	127327.85
0.1103884	116029.3
0.1095756	104299.1
0.1087628	92996.1
0.1078992	81697.55
0.1070356	70835.1
0.106045	59972.65
0.1049782	49105.75
0.1040638	39978.8
0.1029462	29984.1
0.1018286	20425.5
0.100584	11298.55
0.0993394	2607.7
0.098044	-5651.5
0.0967486	-13906.25
0.095377	-21293.25
0.0939546	-28248.6
0.092456	-35199.5
0.0909828	-41282.65
0.0894334	-47370.25
0.0878078	-53017.3
0.0862076	-58232.7
0.0845312	-63012
0.0828548	-67359.65
0.0811022	-71702.85
0.0793242	-75614.4
0.0775208	-79525.95
0.0756666	-83001.4
0.073787	-86481.3
0.071882	-89956.75
0.0698754	-92996.1
0.0679704	-96039.9
0.0659892	-98647.6
0.0639318	-101691.4
0.0618998	-103863
0.0598424	-106470.7
0.0577342	-109078.4
0.055626	-111250
0.0534416	-113857.7
0.0512826	-116465.4
0.0493014	-118637
0.047117	-120808.6
0.0449072	-123416.3
0.0427228	-125592.35
0.0404368	-127763.95
0.0382016	-130371.65
0.0359664	-132543.25
0.0336804	-135150.95
0.031369	-137322.55
0.029083	-139930.25
0.026797	-142106.3
0.024003	-145145.65
0.0221996	-146885.6
0.0198374	-149057.2
0.0175514	-151664.9
0.0152654	-154272.6
0.0129032	-156444.2
0.0105918	-159051.9
0.008255	-161659.6
0.0059436	-164267.3
0.0036068	-166875
0.0012954	-169046.6
-0.0009906	-171654.3
-0.0032766	-174262
-0.005588	-176869.7
-0.007874	-179041.3
-0.01016	-181649
-0.0124714	-184692.8
-0.0147066	-186864.4
-0.0169926	-189472.1
-0.0192278	-192079.8
-0.0213868	-194251.4
-0.0235712	-196859.1
-0.0258064	-199035.15
-0.0280416	-201642.85
-0.0302514	-204246.1
-0.0324358	-206422.15
-0.034671	-209029.85
-0.0369062	-211201.45
-0.0390652	-213809.15
-0.0413004	-215980.75
-0.0434594	-218152.35
-0.0456438	-220760.05
-0.047879	-222936.1
-0.0499872	-225107.7
-0.0521462	-227279.3
-0.0543306	-229455.35
-0.0564896	-231626.95
-0.0585978	-233798.55
-0.0607822	-235970.15
-0.0630682	-238577.85
-0.0649986	-240317.8
-0.0671576	-242489.4
-0.069215	-244229.35
-0.0713232	-246400.95
-0.0733552	-248572.55
-0.0754126	-250312.5
-0.0774446	-252484.1
-0.079502	-254224.05
-0.0814832	-255964
-0.0835406	-258135.6
-0.0853186	-259439.45
-0.0870712	-261174.95
-0.0889254	-262914.9
-0.0907288	-264218.75
-0.092456	-265958.7
-0.0941832	-267262.55
-0.0958596	-268130.3
-0.0974852	-269434.15
-0.0991616	-270738
-0.100711	-271605.75
-0.1019556	-272041.85
-0.1033018	-272909.6
-0.1046226	-273345.7
-0.1058418	-273777.35
-0.1070356	-274213.45
-0.108077	-274213.45
-0.1090676	-274213.45
-0.1100074	-273777.35
-0.110871	-273345.7
-0.1116838	-272473.5
-0.1124204	-271174.1
-0.1130554	-269870.25
-0.1136142	-267694.2
-0.1140968	-265086.5
-0.1145286	-262478.8
-0.1149096	-259003.35
-0.1152144	-255091.8
-0.1153922	-250748.6
-0.1155954	-245964.85
-0.1157224	-240317.8
-0.1157224	-234234.65
-0.1156462	-227279.3
-0.1155192	-219892.3
-0.1153922	-212941.4
-0.1152144	-204682.2
-0.1149096	-195555.25
-0.1146048	-186432.75
-0.114173	-176869.7
-0.1137412	-166875
-0.1132332	-156444.2
-0.1126744	-145581.75
-0.1120648	-135150.95
-0.111379	-124288.5
-0.1106932	-112989.95
-0.1099566	-102123.05
-0.1090676	-91260.6
-0.108204	-80393.7
-0.1073404	-69967.35
-0.1063498	-59972.65
-0.1053084	-49973.5
-0.1042416	-39547.15
-0.103124	-30420.2
-0.1020064	-21293.25
-0.1007618	-12602.4
-0.0995172	-4347.65
-0.0982218	3475.45
-0.0968502	11298.55
-0.095504	18253.9
-0.0940054	25204.8
-0.092583	31724.05
-0.0910336	37807.2
-0.0894842	43458.7
-0.0878586	48674.1
-0.0862584	53885.05
-0.0847598	57796.6
-0.0830326	62580.35
-0.0813054	66487.45
-0.079502	70835.1
-0.0776986	74310.55
-0.0758444	77786
-0.073914	81265.9
-0.0719836	84741.35
-0.0700786	87785.15
-0.0680974	90824.5
-0.0661162	93432.2
-0.0640588	96476
-0.0620014	99083.7
-0.0598932	101691.4
-0.057785	103863
-0.0556768	106470.7
-0.0535178	109078.4
-0.0513334	111686.1
-0.0491744	113857.7
-0.0469392	116465.4
-0.044704	118637
-0.042545	120808.6
-0.0402336	123416.3
-0.0380238	126024
-0.0357886	128200.05
-0.0330454	130807.75
-0.0311912	132543.25
-0.0289052	135150.95
-0.0265938	137758.65
-0.0243078	139930.25
-0.0220218	142106.3
-0.0199136	144714
-0.0176022	146885.6
-0.0153162	149493.3
-0.012954	152101
-0.010668	154272.6
-0.0083058	156880.3
-0.0060198	159488
-0.0037084	161659.6
-0.0013716	164267.3
0.0008636	166875
0.0032258	169482.7
0.0055118	171654.3
0.0078232	174262
0.0101092	176433.6
0.0123952	179041.3
0.0147066	181649
0.0169418	183825.05
0.0192278	186432.75
0.021463	189036
0.023749	191212.05
0.0259842	193819.75
0.0282194	195991.35
0.0304546	198599.05
0.0326136	200770.65
0.0350266	203378.35
0.037084	205549.95
0.039243	207726
0.0414274	210333.7
0.0435864	212505.3
0.0457708	214676.9
0.0479298	216848.5
0.0501142	219024.55
0.0520192	221196.15
0.0542036	223367.75
0.0563626	225543.8
0.05842	227715.4
0.0605282	229887
0.0626364	232058.6
0.0647446	234234.65
0.0668528	236406.25
0.0688848	238146.2
0.070993	240317.8
